time,stapm_value,ppt_limit_fast,ppt_value_fast,ppt_limit_slow,ppt_value_slow,ppt_value_apu
22/02/2025 16:40:16,"10,555",20,"3,236",20,"1,361","1,361"
22/02/2025 16:40:17,"10,522",20,"3,148",20,"1,375","1,375"
22/02/2025 16:40:18,"10,49",20,"2,305",20,"1,379","1,379"
22/02/2025 16:40:19,"10,455",20,"2,477",20,"1,337","1,337"
22/02/2025 16:40:20,"10,422",20,"3,38",20,"1,389","1,389"
22/02/2025 16:40:21,"10,391",20,"2,556",20,"1,426","1,426"
22/02/2025 16:40:22,"10,356",20,"3,271",20,"1,383","1,383"
22/02/2025 16:40:23,"10,323",20,"2,722",20,"1,367","1,367"
22/02/2025 16:40:24,"10,294",20,"5,313",20,"1,473","1,473"
22/02/2025 16:40:25,"10,269",20,"4,827",20,"1,623","1,623"
22/02/2025 16:40:26,"10,241",20,"3,699",20,"1,677","1,677"
22/02/2025 16:40:28,"10,214",20,"3,122",20,"1,781","1,781"
22/02/2025 16:40:29,"10,186",20,"3,703",20,"1,784","1,784"
22/02/2025 16:40:30,"10,156",20,"3,459",20,"1,792","1,792"
22/02/2025 16:40:31,"10,125",20,"3,291",20,"1,738","1,738"
22/02/2025 16:40:32,"10,104",20,"9,889",20,"2,214","2,214"
22/02/2025 16:40:33,"10,076",20,"3,35",20,"2,262","2,262"
22/02/2025 16:40:34,"10,045",20,"7,925",20,"2,112","2,112"
22/02/2025 16:40:35,"10,02",20,"5,551",20,"2,258","2,258"
22/02/2025 16:40:36,"9,995",20,"4,385",20,"2,242","2,242"
22/02/2025 16:40:37,"9,968",20,"4,811",20,"2,253","2,253"
22/02/2025 16:40:38,"9,938",20,"3,006",20,"2,129","2,129"
22/02/2025 16:40:39,"9,92",20,"11,862",20,"2,653","2,653"
22/02/2025 16:40:40,"9,9",20,"6,787",20,"2,886","2,886"
22/02/2025 16:40:41,"9,872",20,"3,821",20,"2,71","2,71"
22/02/2025 16:40:42,"9,845",20,"4,113",20,"2,587","2,587"
22/02/2025 16:40:43,"9,826",20,"7,987",20,"2,958","2,958"
22/02/2025 16:40:44,"9,812",20,"9,527",20,"3,481","3,481"
22/02/2025 16:40:45,"9,805",20,"4,67",20,"4,179","4,179"
22/02/2025 16:40:46,"9,783",20,"8,789",20,"4,001","4,001"
22/02/2025 16:40:47,"9,757",20,"3,658",20,"3,712","3,712"
22/02/2025 16:40:48,"9,728",20,"3,821",20,"3,356","3,356"
22/02/2025 16:40:49,"9,699",20,"2,518",20,"3,052","3,052"
22/02/2025 16:40:50,"9,67",20,"3,434",20,"2,824","2,824"
22/02/2025 16:40:51,"9,642",20,"3,121",20,"2,654","2,654"
22/02/2025 16:40:52,"9,612",20,"3,745",20,"2,436","2,436"
22/02/2025 16:40:53,"9,584",20,"2,594",20,"2,346","2,346"
22/02/2025 16:40:54,"9,56",20,"4,039",20,"2,446","2,446"
22/02/2025 16:40:55,"9,533",20,"4,016",20,"2,387","2,387"
22/02/2025 16:40:56,"9,507",20,"4,163",20,"2,349","2,349"
22/02/2025 16:40:57,"9,491",20,"8,743",20,"2,793","2,793"
22/02/2025 16:40:58,"9,467",20,"3,5",20,"2,767","2,767"
22/02/2025 16:40:59,"9,452",20,"6,399",20,"3,192","3,192"
22/02/2025 16:41:00,"9,44",20,"7,517",20,"3,679","3,679"
22/02/2025 16:41:01,"9,427",20,"7,376",20,"4,04","4,04"
22/02/2025 16:41:02,"9,415",20,"7,131",20,"4,336","4,336"
22/02/2025 16:41:03,"9,403",20,"7,686",20,"4,678","4,678"
22/02/2025 16:41:04,"9,39",20,"8,529",20,"4,851","4,851"
22/02/2025 16:41:05,"9,377",20,"7,085",20,"4,978","4,978"
22/02/2025 16:41:06,"9,355",20,"3,967",20,"4,66","4,66"
22/02/2025 16:41:07,"9,332",20,"10,319",20,"4,374","4,374"
22/02/2025 16:41:08,"9,319",20,"6,577",20,"4,594","4,594"
22/02/2025 16:41:09,"9,306",20,"8,084",20,"4,821","4,821"
22/02/2025 16:41:10,"9,294",20,"10,503",20,"4,948","4,948"
22/02/2025 16:41:12,"9,282",20,"8,29",20,"5,113","5,113"
22/02/2025 16:41:13,"9,258",20,"3,831",20,"4,606","4,606"
22/02/2025 16:41:14,"9,229",20,"3,408",20,"3,998","3,998"
22/02/2025 16:41:15,"9,205",20,"7,947",20,"3,75","3,75"
22/02/2025 16:41:16,"9,193",20,"6,827",20,"4,104","4,104"
22/02/2025 16:41:17,"9,168",20,"2,389",20,"3,768","3,768"
22/02/2025 16:41:18,"9,139",20,"3,417",20,"3,325","3,325"
22/02/2025 16:41:19,"9,11",20,"3,079",20,"2,958","2,958"
22/02/2025 16:41:20,"9,081",20,"3,136",20,"2,665","2,665"
22/02/2025 16:41:21,"9,053",20,"2,52",20,"2,433","2,433"
22/02/2025 16:41:22,"9,026",20,"3,994",20,"2,3","2,3"
22/02/2025 16:41:23,"9,002",20,"6,841",20,"2,263","2,263"
22/02/2025 16:41:24,"8,987",20,"6,881",20,"2,664","2,664"
22/02/2025 16:41:25,"8,97",20,"7,735",20,"2,886","2,886"
22/02/2025 16:41:26,"8,947",20,"7,038",20,"2,839","2,839"
22/02/2025 16:41:27,"8,934",20,"6,125",20,"3,269","3,269"
22/02/2025 16:41:28,"8,922",20,"11,912",20,"3,629","3,629"
22/02/2025 16:41:29,"8,907",20,"2,682",20,"3,819","3,819"
22/02/2025 16:41:30,"8,883",20,"9,504",20,"3,564","3,564"
22/02/2025 16:41:31,"8,866",20,"2,474",20,"3,616","3,616"
22/02/2025 16:41:32,"8,853",20,"7,081",20,"3,878","3,878"
22/02/2025 16:41:33,"8,834",20,"6,571",20,"3,87","3,87"
22/02/2025 16:41:34,"8,807",20,"3,564",20,"3,447","3,447"
22/02/2025 16:41:35,"8,79",20,"3,281",20,"3,53","3,53"
22/02/2025 16:41:36,"8,763",20,"3,086",20,"3,135","3,135"
22/02/2025 16:41:37,"8,735",20,"3,465",20,"2,775","2,775"
22/02/2025 16:41:38,"8,708",20,"3,8",20,"2,509","2,509"
22/02/2025 16:41:39,"8,681",20,"3,316",20,"2,283","2,283"
22/02/2025 16:41:40,"8,654",20,"3,539",20,"2,11","2,11"
22/02/2025 16:41:41,"8,627",20,"3,319",20,"1,953","1,953"
22/02/2025 16:41:42,"8,6",20,"4,321",20,"1,836","1,836"
22/02/2025 16:41:43,"8,572",20,"4,053",20,"1,714","1,714"
22/02/2025 16:41:44,"8,545",20,"3,369",20,"1,63","1,63"
22/02/2025 16:41:45,"8,519",20,"3,595",20,"1,596","1,596"
22/02/2025 16:41:46,"8,492",20,"4,879",20,"1,521","1,521"
22/02/2025 16:41:47,"8,467",20,"3,492",20,"1,513","1,513"
22/02/2025 16:41:48,"8,446",20,"3,344",20,"1,728","1,728"
22/02/2025 16:41:49,"8,421",20,"2,526",20,"1,668","1,668"
22/02/2025 16:41:50,"8,409",20,"8,414",20,"2,242","2,242"
22/02/2025 16:41:51,"8,386",20,"3,278",20,"2,224","2,224"
22/02/2025 16:41:52,"8,366",20,"3,39",20,"2,329","2,329"
22/02/2025 16:41:53,"8,34",20,"3,765",20,"2,134","2,134"
22/02/2025 16:41:54,"8,32",20,"8,329",20,"2,25","2,25"
22/02/2025 16:41:55,"8,297",20,"3,51",20,"2,201","2,201"
22/02/2025 16:41:56,"8,27",20,"2,472",20,"2,029","2,029"
22/02/2025 16:41:57,"8,245",20,"3,203",20,"1,893","1,893"
22/02/2025 16:41:58,"8,219",20,"3,641",20,"1,759","1,759"
22/02/2025 16:41:59,"8,194",20,"4,433",20,"1,7","1,7"
22/02/2025 16:42:00,"8,169",20,"4,891",20,"1,633","1,633"
22/02/2025 16:42:02,"8,144",20,"2,544",20,"1,552","1,552"
22/02/2025 16:42:03,"8,118",20,"5,562",20,"1,508","1,508"
22/02/2025 16:42:04,"8,093",20,"4,647",20,"1,473","1,473"
22/02/2025 16:42:05,"8,068",20,"3,733",20,"1,445","1,445"
22/02/2025 16:42:06,"8,043",20,"3,035",20,"1,417","1,417"
22/02/2025 16:42:07,"8,017",20,"3,295",20,"1,369","1,369"
22/02/2025 16:42:08,"7,992",20,"3,182",20,"1,344","1,344"
22/02/2025 16:42:09,"7,967",20,"2,535",20,"1,331","1,331"
22/02/2025 16:42:10,"7,943",20,"3,155",20,"1,328","1,328"
22/02/2025 16:42:11,"7,918",20,"3,194",20,"1,315","1,315"
22/02/2025 16:42:12,"7,894",20,"3,373",20,"1,303","1,303"
22/02/2025 16:42:13,"7,869",20,"3,378",20,"1,281","1,281"
22/02/2025 16:42:14,"7,845",20,"3,072",20,"1,281","1,281"
22/02/2025 16:42:15,"7,821",20,"3,48",20,"1,294","1,294"
22/02/2025 16:42:16,"7,797",20,"2,519",20,"1,27","1,27"
22/02/2025 16:42:17,"7,778",20,"8,209",20,"1,498","1,498"
22/02/2025 16:42:18,"7,755",20,"2,534",20,"1,507","1,507"
22/02/2025 16:42:19,"7,733",20,"8,883",20,"1,556","1,556"
22/02/2025 16:42:20,"7,718",20,"4,126",20,"1,865","1,865"
22/02/2025 16:42:21,"7,697",20,"7,991",20,"1,907","1,907"
22/02/2025 16:42:22,"7,679",20,"3,421",20,"1,99","1,99"
22/02/2025 16:42:23,"7,656",20,"4,087",20,"1,901","1,901"
22/02/2025 16:42:24,"7,636",20,"4,07",20,"1,907","1,907"
22/02/2025 16:42:25,"7,615",20,"2,177",20,"1,892","1,892"
22/02/2025 16:42:26,"7,594",20,"2,507",20,"1,849","1,849"
22/02/2025 16:42:27,"7,572",20,"7,762",20,"1,813","1,813"
22/02/2025 16:42:28,"7,55",20,"2,38",20,"1,75","1,75"
22/02/2025 16:42:29,"7,527",20,"2,334",20,"1,675","1,675"
22/02/2025 16:42:30,"7,504",20,"2,003",20,"1,635","1,635"
22/02/2025 16:42:31,"7,482",20,"2,014",20,"1,601","1,601"
22/02/2025 16:42:32,"7,465",20,"2,66",20,"1,804","1,804"
22/02/2025 16:42:33,"7,448",20,"6,982",20,"2,005","2,005"
22/02/2025 16:42:34,"7,44",20,"6,063",20,"2,543","2,543"
22/02/2025 16:42:35,"7,433",20,"10,648",20,"3,045","3,045"
22/02/2025 16:42:36,"7,425",20,"6,623",20,"3,444","3,444"
22/02/2025 16:42:37,"7,418",20,"7,034",20,"3,756","3,756"
22/02/2025 16:42:38,"7,411",20,"8,825",20,"4,053","4,053"
22/02/2025 16:42:39,"7,396",20,"6,538",20,"3,908","3,908"
22/02/2025 16:42:40,"7,374",20,"2,21",20,"3,432","3,432"
22/02/2025 16:42:41,"7,352",20,"2,057",20,"3,091","3,091"
22/02/2025 16:42:43,"7,33",20,"2,122",20,"2,773","2,773"
22/02/2025 16:42:44,"7,307",20,"2,154",20,"2,475","2,475"
22/02/2025 16:42:45,"7,285",20,"2,613",20,"2,28","2,28"
22/02/2025 16:42:46,"7,263",20,"1,968",20,"2,111","2,111"
22/02/2025 16:42:47,"7,242",20,"1,974",20,"1,994","1,994"
22/02/2025 16:42:48,"7,231",20,"1,95",20,"2,383","2,383"
22/02/2025 16:42:49,"7,21",20,"1,974",20,"2,199","2,199"
22/02/2025 16:42:50,"7,188",20,"1,94",20,"2,025","2,025"
22/02/2025 16:42:51,"7,166",20,"1,973",20,"1,896","1,896"
22/02/2025 16:42:52,"7,144",20,"1,961",20,"1,787","1,787"
22/02/2025 16:42:53,"7,122",20,"2,541",20,"1,675","1,675"
22/02/2025 16:42:54,"7,1",20,"1,957",20,"1,604","1,604"
22/02/2025 16:42:55,"7,079",20,"2,861",20,"1,569","1,569"
22/02/2025 16:42:56,"7,057",20,"1,928",20,"1,499","1,499"
22/02/2025 16:42:57,"7,036",20,"2,582",20,"1,46","1,46"
22/02/2025 16:42:58,"7,014",20,"4,655",20,"1,431","1,431"
22/02/2025 16:42:59,"6,993",20,"1,97",20,"1,383","1,383"
22/02/2025 16:43:00,"6,974",20,"7,811",20,"1,485","1,485"
22/02/2025 16:43:01,"6,958",20,"6,533",20,"1,607","1,607"
22/02/2025 16:43:02,"6,938",20,"2,331",20,"1,573","1,573"
22/02/2025 16:43:03,"6,921",20,"2,815",20,"1,732","1,732"
22/02/2025 16:43:04,"6,906",20,"10,699",20,"1,884","1,884"
22/02/2025 16:43:05,"6,894",20,"2,078",20,"2,148","2,148"
22/02/2025 16:43:06,"6,881",20,"7,43",20,"2,375","2,375"
22/02/2025 16:43:07,"6,863",20,"7,185",20,"2,278","2,278"
22/02/2025 16:43:08,"6,851",20,"2,152",20,"2,469","2,469"
22/02/2025 16:43:09,"6,836",20,"7,655",20,"2,543","2,543"
22/02/2025 16:43:10,"6,818",20,"3,238",20,"2,387","2,387"
22/02/2025 16:43:11,"6,801",20,"3,101",20,"2,353","2,353"
22/02/2025 16:43:12,"6,781",20,"1,994",20,"2,178","2,178"
22/02/2025 16:43:13,"6,759",20,"1,943",20,"1,984","1,984"
22/02/2025 16:43:14,"6,74",20,"7,417",20,"1,892","1,892"
22/02/2025 16:43:15,"6,726",20,"2,477",20,"2,032","2,032"
22/02/2025 16:43:16,"6,705",20,"2,599",20,"1,869","1,869"
22/02/2025 16:43:18,"6,685",20,"2,505",20,"1,759","1,759"
22/02/2025 16:43:19,"6,665",20,"1,957",20,"1,678","1,678"
22/02/2025 16:43:20,"6,646",20,"1,962",20,"1,654","1,654"
22/02/2025 16:43:21,"6,636",20,"2,429",20,"2,066","2,066"
22/02/2025 16:43:22,"6,616",20,"2,017",20,"1,943","1,943"
22/02/2025 16:43:23,"6,6",20,"8,943",20,"1,961","1,961"
22/02/2025 16:43:24,"6,593",20,"2,59",20,"2,434","2,434"
22/02/2025 16:43:25,"6,576",20,"2,997",20,"2,315","2,315"
22/02/2025 16:43:26,"6,569",20,"2,481",20,"2,736","2,736"
22/02/2025 16:43:27,"6,55",20,"1,952",20,"2,481","2,481"
22/02/2025 16:43:28,"6,53",20,"1,972",20,"2,26","2,26"
22/02/2025 16:43:29,"6,516",20,"3,015",20,"2,32","2,32"
22/02/2025 16:43:30,"6,498",20,"2,05",20,"2,228","2,228"
22/02/2025 16:43:31,"6,492",20,"2,573",20,"2,657","2,657"
22/02/2025 16:43:32,"6,473",20,"1,974",20,"2,395","2,395"
22/02/2025 16:43:33,"6,454",20,"2,798",20,"2,202","2,202"
22/02/2025 16:43:34,"6,435",20,"2,477",20,"2,045","2,045"
22/02/2025 16:43:35,"6,416",20,"2,137",20,"1,907","1,907"
22/02/2025 16:43:36,"6,397",20,"2,284",20,"1,804","1,804"
22/02/2025 16:43:37,"6,378",20,"2,08",20,"1,715","1,715"
22/02/2025 16:43:38,"6,359",20,"2,003",20,"1,614","1,614"
22/02/2025 16:43:39,"6,341",20,"1,941",20,"1,606","1,606"
22/02/2025 16:43:40,"6,323",20,"2,523",20,"1,589","1,589"
22/02/2025 16:43:41,"6,305",20,"2,294",20,"1,525","1,525"
22/02/2025 16:43:42,"6,29",20,"2,659",20,"1,6","1,6"
22/02/2025 16:43:43,"6,28",20,"8,056",20,"1,915","1,915"
22/02/2025 16:43:44,"6,266",20,"2,077",20,"1,971","1,971"
22/02/2025 16:43:45,"6,249",20,"2,511",20,"1,908","1,908"
22/02/2025 16:43:46,"6,233",20,"3,407",20,"1,861","1,861"
22/02/2025 16:43:47,"6,219",20,"2,567",20,"1,896","1,896"
22/02/2025 16:43:48,"6,205",20,"2,354",20,"1,946","1,946"
22/02/2025 16:43:49,"6,193",20,"5,186",20,"2,079","2,079"
22/02/2025 16:43:50,"6,178",20,"2,444",20,"2,088","2,088"
22/02/2025 16:43:52,"6,163",20,"2,137",20,"2,107","2,107"
22/02/2025 16:43:53,"6,15",20,"2,418",20,"2,126","2,126"
22/02/2025 16:43:54,"6,135",20,"2,675",20,"2,093","2,093"
22/02/2025 16:43:55,"6,128",20,"9,244",20,"2,433","2,433"
22/02/2025 16:43:56,"6,116",20,"2,621",20,"2,504","2,504"
22/02/2025 16:43:57,"6,099",20,"2,055",20,"2,311","2,311"
22/02/2025 16:43:58,"6,083",20,"2,02",20,"2,177","2,177"
22/02/2025 16:43:59,"6,067",20,"3,653",20,"2,091","2,091"
22/02/2025 16:44:00,"6,056",20,"2,097",20,"2,172","2,172"
22/02/2025 16:44:01,"6,041",20,"5,329",20,"2,16","2,16"
22/02/2025 16:44:02,"6,026",20,"2,165",20,"2,077","2,077"
22/02/2025 16:44:03,"6,008",20,"3,255",20,"1,925","1,925"
22/02/2025 16:44:04,"5,998",20,"6,982",20,"2,118","2,118"
22/02/2025 16:44:05,"5,988",20,"3,272",20,"2,248","2,248"
22/02/2025 16:44:06,"5,971",20,"2,844",20,"2,103","2,103"
22/02/2025 16:44:07,"5,957",20,"8,163",20,"2,072","2,072"
22/02/2025 16:44:08,"5,944",20,"2,597",20,"2,058","2,058"
22/02/2025 16:44:09,"5,929",20,"2,214",20,"2,009","2,009"
22/02/2025 16:44:10,"5,916",20,"2,119",20,"2,075","2,075"
22/02/2025 16:44:11,"5,917",20,"3,301",20,"2,786","2,786"
22/02/2025 16:44:12,"5,907",20,"2,929",20,"2,803","2,803"
22/02/2025 16:44:13,"5,891",20,"2,679",20,"2,595","2,595"
22/02/2025 16:44:14,"5,88",20,"7,68",20,"2,53","2,53"
22/02/2025 16:44:15,"5,866",20,"2,304",20,"2,447","2,447"
22/02/2025 16:44:16,"5,853",20,"2,569",20,"2,378","2,378"
22/02/2025 16:44:17,"5,839",20,"4,042",20,"2,302","2,302"
22/02/2025 16:44:18,"5,822",20,"3,155",20,"2,11","2,11"
22/02/2025 16:44:19,"5,808",20,"3,561",20,"2,042","2,042"
22/02/2025 16:44:20,"5,795",20,"4,081",20,"2,045","2,045"
22/02/2025 16:44:21,"5,783",20,"2,038",20,"2,063","2,063"
22/02/2025 16:44:22,"5,77",20,"2,016",20,"2,06","2,06"
22/02/2025 16:44:23,"5,757",20,"3,599",20,"2,054","2,054"
22/02/2025 16:44:24,"5,745",20,"3,168",20,"2,09","2,09"
22/02/2025 16:44:25,"5,731",20,"2,695",20,"2,083","2,083"
22/02/2025 16:44:27,"5,718",20,"2,385",20,"2,077","2,077"
22/02/2025 16:44:28,"5,704",20,"2,341",20,"2,078","2,078"
22/02/2025 16:44:29,"5,689",20,"2,605",20,"1,975","1,975"
22/02/2025 16:44:30,"5,673",20,"2,124",20,"1,85","1,85"
22/02/2025 16:44:31,"5,659",20,"2,948",20,"1,861","1,861"
22/02/2025 16:44:32,"5,646",20,"2,203",20,"1,872","1,872"
22/02/2025 16:44:33,"5,635",20,"2,538",20,"1,923","1,923"
22/02/2025 16:44:34,"5,623",20,"2,007",20,"1,935","1,935"
22/02/2025 16:44:35,"5,61",20,"2,73",20,"1,94","1,94"
22/02/2025 16:44:36,"5,597",20,"1,992",20,"1,901","1,901"
22/02/2025 16:44:37,"5,581",20,"2,748",20,"1,803","1,803"
22/02/2025 16:44:38,"5,566",20,"2,716",20,"1,745","1,745"
22/02/2025 16:44:39,"5,554",20,"2,667",20,"1,813","1,813"
22/02/2025 16:44:40,"5,543",20,"2,045",20,"1,894","1,894"
22/02/2025 16:44:41,"5,529",20,"2,309",20,"1,857","1,857"
22/02/2025 16:44:42,"5,517",20,"2,017",20,"1,84","1,84"
22/02/2025 16:44:43,"5,504",20,"2,639",20,"1,864","1,864"
22/02/2025 16:44:44,"5,492",20,"2,725",20,"1,885","1,885"
22/02/2025 16:44:45,"5,48",20,"2,356",20,"1,917","1,917"
22/02/2025 16:44:46,"5,466",20,"2,254",20,"1,886","1,886"
22/02/2025 16:44:47,"5,453",20,"2,41",20,"1,88","1,88"
22/02/2025 16:44:48,"5,442",20,"3,22",20,"1,928","1,928"
22/02/2025 16:44:49,"5,432",20,"2,219",20,"1,993","1,993"
22/02/2025 16:44:50,"5,42",20,"2,422",20,"1,987","1,987"
22/02/2025 16:44:51,"5,405",20,"1,996",20,"1,84","1,84"
22/02/2025 16:44:52,"5,39",20,"2,351",20,"1,745","1,745"
22/02/2025 16:44:53,"5,375",20,"3,126",20,"1,697","1,697"
22/02/2025 16:44:54,"5,36",20,"2,612",20,"1,638","1,638"
22/02/2025 16:44:55,"5,349",20,"3,213",20,"1,723","1,723"
22/02/2025 16:44:56,"5,336",20,"3,017",20,"1,739","1,739"
22/02/2025 16:44:57,"5,321",20,"2,794",20,"1,671","1,671"
22/02/2025 16:44:58,"5,322",20,"7,432",20,"2,41","2,41"
22/02/2025 16:44:59,"5,332",20,"2,594",20,"3,443","3,443"
22/02/2025 16:45:01,"5,32",20,"2,3",20,"3,186","3,186"
22/02/2025 16:45:02,"5,307",20,"2,069",20,"2,936","2,936"
22/02/2025 16:45:03,"5,295",20,"2,03",20,"2,75","2,75"
22/02/2025 16:45:04,"5,28",20,"2,437",20,"2,468","2,468"
22/02/2025 16:45:05,"5,266",20,"2,056",20,"2,271","2,271"
22/02/2025 16:45:06,"5,251",20,"1,966",20,"2,096","2,096"
22/02/2025 16:45:07,"5,236",20,"2,057",20,"1,934","1,934"
22/02/2025 16:45:08,"5,221",20,"2,08",20,"1,818","1,818"
22/02/2025 16:45:09,"5,207",20,"1,999",20,"1,728","1,728"
22/02/2025 16:45:10,"5,192",20,"2,116",20,"1,648","1,648"
22/02/2025 16:45:11,"5,695",20,"2,285",20,"1,748","1,748"
22/02/2025 16:45:12,"5,163",20,"2,257",20,"1,534","1,534"
22/02/2025 16:45:13,"5,15",20,"2,325",20,"1,536","1,536"
22/02/2025 16:45:14,"5,137",20,"1,976",20,"1,569","1,569"
22/02/2025 16:45:15,"5,126",20,"4,144",20,"1,677","1,677"
22/02/2025 16:45:16,"5,113",20,"2,839",20,"1,645","1,645"
22/02/2025 16:45:17,"5,1",20,"2,521",20,"1,6","1,6"
22/02/2025 16:45:18,"5,087",20,"2,879",20,"1,632","1,632"
22/02/2025 16:45:19,"5,074",20,"2,539",20,"1,617","1,617"
22/02/2025 16:45:20,"5,064",20,"3,604",20,"1,734","1,734"
22/02/2025 16:45:21,"5,053",20,"2,431",20,"1,804","1,804"
22/02/2025 16:45:22,"5,041",20,"2,358",20,"1,798","1,798"
22/02/2025 16:45:23,"5,03",20,"3,946",20,"1,823","1,823"
22/02/2025 16:45:24,"5,019",20,"2,214",20,"1,833","1,833"
22/02/2025 16:45:25,"5,009",20,"2,545",20,"1,877","1,877"
22/02/2025 16:45:26,"4,998",20,"2,872",20,"1,897","1,897"
22/02/2025 16:45:27,"4,988",20,"3,957",20,"1,971","1,971"
22/02/2025 16:45:28,"4,974",20,"2,036",20,"1,825","1,825"
22/02/2025 16:45:29,"4,961",20,"2,704",20,"1,782","1,782"
22/02/2025 16:45:30,"4,952",20,"2,022",20,"1,908","1,908"
22/02/2025 16:45:31,"4,942",20,"2,631",20,"1,95","1,95"
22/02/2025 16:45:32,"4,931",20,"2,81",20,"1,973","1,973"
22/02/2025 16:45:34,"4,92",20,"3,254",20,"1,988","1,988"
22/02/2025 16:45:35,"4,909",20,"2,747",20,"1,973","1,973"
22/02/2025 16:45:36,"4,9",20,"2,955",20,"2,015","2,015"
22/02/2025 16:45:37,"4,888",20,"4,546",20,"1,96","1,96"
22/02/2025 16:45:38,"4,878",20,"2,562",20,"1,95","1,95"
22/02/2025 16:45:39,"4,866",20,"2,017",20,"1,9","1,9"
22/02/2025 16:45:40,"4,856",20,"3,799",20,"1,917","1,917"
22/02/2025 16:45:41,"4,846",20,"2,082",20,"1,965","1,965"
22/02/2025 16:45:42,"4,833",20,"2,017",20,"1,847","1,847"
22/02/2025 16:45:43,"4,828",20,"7,508",20,"2,136","2,136"
22/02/2025 16:45:44,"4,827",20,"8,547",20,"2,605","2,605"
22/02/2025 16:45:45,"4,82",20,"2,632",20,"2,646","2,646"
22/02/2025 16:45:46,"4,813",20,"2,859",20,"2,647","2,647"
22/02/2025 16:45:47,"4,802",20,"2,108",20,"2,501","2,501"
